Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
PunjabiTrack,testcase308,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""投稿""]",[],"[""owl:Class""]",http://conference_cn#c-8190505-2879219,=,0.0,http://iasted_cz#c-3675385-5854046,"[""podání příspěvku""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase308,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""被动与会者""]",[],"[""owl:Class""]",http://conference_cn#c-1991023-0606800,=,0.0,http://iasted_cz#c-3365844-5870028,"[""posluchač""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase308,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""投稿""]",[],"[""owl:ObjectProperty""]",http://conference_cn#op-1112015-2539103,=,0.0,http://iasted_cz#op-0631471-4561451,"[""napsal""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase308,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""会议部分""]",[],"[""owl:Class""]",http://conference_cn#c-4901638-8623780,=,0.0,http://iasted_cz#c-1793838-9109371,"[""konferenční aktivita""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase308,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""主动与会者""]",[],"[""owl:Class""]",http://conference_cn#c-5868151-1672428,=,0.0,http://iasted_cz#c-6573445-0864340,"[""prezentující""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase308,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""会议论文集""]",[],"[""owl:Class""]",http://conference_cn#c-5080162-2301751,=,0.0,http://iasted_cz#c-1258902-8209625,"[""publikace""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""řádný autor příspěvku""]",[],"[""owl:Class""]",http://conference_cz#c-4046973-3688593,=,0.0,http://iasted_cn#c-1807061-2673619,"[""作者""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""konferenční poplatky""]",[],"[""owl:Class""]",http://conference_cz#c-5939470-5775419,=,0.0,http://iasted_cn#c-9007157-9246362,"[""费用""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""recenzent""]",[],"[""owl:Class""]",http://conference_cz#c-4031048-8395615,=,0.0,http://iasted_cn#c-0793941-8502280,"[""审稿人""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""tutoriál""]",[],"[""owl:Class""]",http://conference_cz#c-8626450-0587172,=,0.0,http://iasted_cn#c-1878670-5346699,"[""教程""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""přispěl konferenci""]",[],"[""owl:ObjectProperty""]",http://conference_cz#op-5640822-1541181,=,0.0,http://iasted_cn#op-5205893-0739508,"[""写""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""recenze""]",[],"[""owl:Class""]",http://conference_cz#c-6305183-2425508,=,0.0,http://iasted_cn#c-3460567-5404427,"[""审稿意见""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""osoba""]",[],"[""owl:Class""]",http://conference_cz#c-9766852-4078923,=,0.0,http://iasted_cn#c-9161886-5839067,"[""人员""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""konferenční akce""]",[],"[""owl:Class""]",http://conference_cz#c-6942937-8721904,=,0.0,http://iasted_cn#c-9780526-0642415,"[""会议活动""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""kamera-ready verze příspěvku""]",[],"[""owl:Class""]",http://conference_cz#c-4123094-2745825,=,0.0,http://iasted_cn#c-7552340-1806375,"[""最后定稿""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""sborník konference""]",[],"[""owl:Class""]",http://conference_cz#c-7657399-5875767,=,0.0,http://iasted_cn#c-8666190-0976130,"[""出版物""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""pasivní účastník konference""]",[],"[""owl:Class""]",http://conference_cz#c-9116150-7196148,=,0.0,http://iasted_cn#c-0735265-4949070,"[""旁听者""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""aktivní účastník konference""]",[],"[""owl:Class""]",http://conference_cz#c-8640980-0721617,=,0.0,http://iasted_cn#c-6456220-8358576,"[""报告人""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""dokument konference""]",[],"[""owl:Class""]",http://conference_cz#c-3102145-6029457,=,0.0,http://iasted_cn#c-1318963-5469670,"[""文件""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase309,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""poslaný příspěvek""]",[],"[""owl:Class""]",http://conference_cz#c-6567459-9092417,=,0.0,http://iasted_cn#c-7785971-0195130,"[""投稿""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase302,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""recenze""]",[],"[""owl:Class""]",http://cmt_cz#c-5395109-0887878,=,0.0,http://iasted_cn#c-3460567-5404427,"[""审稿意见""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase302,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""osoba""]",[],"[""owl:Class""]",http://cmt_cz#c-0578733-1857190,=,0.0,http://iasted_cn#c-9161886-5839067,"[""人员""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase302,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""autor""]",[],"[""owl:Class""]",http://cmt_cz#c-2277754-4158396,=,0.0,http://iasted_cn#c-1807061-2673619,"[""作者""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase302,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""recenzent""]",[],"[""owl:Class""]",http://cmt_cz#c-9999501-9567959,=,0.0,http://iasted_cn#c-0793941-8502280,"[""审稿人""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""brožury vytištěny kým""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-2048853-9028952,=,0.0,http://cmt_ru#op-6875576-8732585,"[""hardcopyMailingManifestsPrintedBy""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""vyjádření zájmu upraveno""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://cmt_cz#op-4083995-9769205,=,0.0,http://cmt_ru#op-5354277-8977438,"[""кем изменена""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""upravit vyjádření zájmu""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://cmt_cz#op-7603017-3460209,=,0.0,http://cmt_ru#op-0899475-8100977,"[""изменяет ставку""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""napsal článek""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://cmt_cz#op-1979724-8617564,=,0.0,http://cmt_ru#op-5182518-6772915,"[""пишет статью""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""spoluautor""]",[],"[""owl:Class""]",http://cmt_cz#c-6954144-5167465,=,0.0,http://cmt_ru#c-4846170-9804375,"[""Соавтор""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""přidělen recenzent""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-4417571-9636359,=,0.0,http://cmt_ru#op-2513795-1563947,"[""назначает рецензента""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""článek""]",[],"[""owl:Class""]",http://cmt_cz#c-3460865-4718819,=,0.0,http://cmt_ru#c-1449639-0204386,"[""Статья""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""přijato kým""]",[],"[""owl:FunctionalProperty"",""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://cmt_cz#op-3439303-1005047,=,0.0,http://cmt_ru#op-4144004-4735163,"[""кем принято""]",[],"[""owl:FunctionalProperty"",""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""autor""]",[],"[""owl:Class""]",http://cmt_cz#c-2277754-4158396,=,0.0,http://cmt_ru#c-3696081-5776907,"[""Автор""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""akceptovány příspěvky konference pro tisk""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",http://cmt_cz#ent-5109242-0314878,=,0.0,http://cmt_ru#ent-1959932-4309624,"[""принимает печатные заявки""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""externí recenzent""]",[],"[""owl:Class""]",http://cmt_cz#c-6084724-9952967,=,0.0,http://cmt_ru#c-9572951-5457499,"[""Внешний рецензент""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""podrobnosti vloženy kým""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-9028664-9440680,=,0.0,http://cmt_ru#op-4701777-5185749,"[""кем внесены детали""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""má vyjádření zájmu""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://cmt_cz#op-9555015-4440565,=,0.0,http://cmt_ru#op-5762496-9298917,"[""ставка""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""vložit kritéria recenze""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-3284481-2852944,=,0.0,http://cmt_ru#op-8696871-2036393,"[""внести критерии рецензирования""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""dokument""]",[],"[""owl:Class""]",http://cmt_cz#c-0452574-2080354,=,0.0,http://cmt_ru#c-1200416-1719045,"[""Документ""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""vyjádření zájmu""]",[],"[""owl:Class""]",http://cmt_cz#c-1710596-1174205,=,0.0,http://cmt_ru#c-4228744-2741801,"[""Ставка""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""řádný článek""]",[],"[""owl:Class""]",http://cmt_cz#c-1435667-7309116,=,0.0,http://cmt_ru#c-5701994-2128478,"[""Полная версия статьи""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""přidělen externí recenzent""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://cmt_cz#op-3866300-3329332,=,0.0,http://cmt_ru#op-5350425-1940234,"[""назначает внешнего рецензента""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""spolupředseda""]",[],"[""owl:Class""]",http://cmt_cz#c-2063214-6676250,=,0.0,http://cmt_ru#c-9394588-5515721,"[""Заместитель председателя""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""přidělen meta-recenzent recenzentovi""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://cmt_cz#op-5049562-0017689,=,0.0,http://cmt_ru#op-7793864-4453194,"[""назначен рецензентом""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""spoluautor příspěvku""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-5233762-3966768,=,0.0,http://cmt_ru#op-1115483-1560386,"[""написать статью в соавторстве""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""nastavil maximální počet recenzí""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",http://cmt_cz#ent-4819789-5630843,=,0.0,http://cmt_ru#ent-6537351-0595193,"[""максимум статей""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""konference má recenzí na článek""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",http://cmt_cz#ent-3122496-0070100,=,0.0,http://cmt_ru#ent-2402171-8040413,"[""рецензенты статьи""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""tisk brožur konference""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-1303951-4931939,=,0.0,http://cmt_ru#op-7526096-8186272,"[""printHardcopyMailingManifests""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""datum konference""]",[],"[""owl:DatatypeProperty""]",http://cmt_cz#ent-7179792-9328317,=,0.0,http://cmt_ru#ent-3018977-7157738,"[""число""]",[],"[""owl:DatatypeProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""meta-recenze""]",[],"[""owl:Class""]",http://cmt_cz#c-6909402-0737569,=,0.0,http://cmt_ru#c-6877591-4235224,"[""Мета-Рецензия""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""přidělení členů programového výboru administrátorem""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-2594333-0978557,=,0.0,http://cmt_ru#op-6397821-0257281,"[""установить максимум статей""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""má člena programového výboru""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-8644966-5327331,=,0.0,http://cmt_ru#op-1785777-4419267,"[""член программного коммитета""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""přidělení příspěvků dokončeno kým""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-5059116-9359721,=,0.0,http://cmt_ru#op-7245860-8140291,"[""кем закончено назначение статей""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""má email""]",[],"[""owl:DatatypeProperty""]",http://cmt_cz#ent-8942207-0853588,=,0.0,http://cmt_ru#ent-5354486-6390562,"[""адрес электронной почты""]",[],"[""owl:DatatypeProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""má člena konference""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-9778175-4696720,=,0.0,http://cmt_ru#op-3359706-4957607,"[""член конференции""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""předmětná oblast""]",[],"[""owl:Class""]",http://cmt_cz#c-0978466-4762816,=,0.0,http://cmt_ru#c-9823120-3643272,"[""Тематическая область""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""zamítnut kým""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://cmt_cz#op-3978264-5994210,=,0.0,http://cmt_ru#op-9330734-2759408,"[""кем отклонено""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""krátký článek""]",[],"[""owl:Class""]",http://cmt_cz#c-4568940-5424482,=,0.0,http://cmt_ru#c-2394876-1588025,"[""Аннотация статьи""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""přijal článek""]",[],"[""owl:FunctionalProperty"",""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://cmt_cz#op-3145641-2703975,=,0.0,http://cmt_ru#op-0615862-7577846,"[""принимает статью""]",[],"[""owl:FunctionalProperty"",""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""programový výbor""]",[],"[""owl:Class""]",http://cmt_cz#c-5802603-8520876,=,0.0,http://cmt_ru#c-0262502-8961327,"[""Программный коммитет""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""čte článek""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-0623795-6074869,=,0.0,http://cmt_ru#op-9905932-0790027,"[""читает статью""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""předseda programového výboru""]",[],"[""owl:Class""]",http://cmt_cz#c-4971341-0156307,=,0.0,http://cmt_ru#c-3253065-3482461,"[""Председатель программного коммитета""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""zamítnutí""]",[],"[""owl:Class""]",http://cmt_cz#c-8922348-5805928,=,0.0,http://cmt_ru#c-6368135-0745827,"[""Отклонение""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""článek přečten meta-recenzentem""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://cmt_cz#op-9655662-7845361,=,0.0,http://cmt_ru#op-7210644-6009289,"[""прочитано мета-рецензентом""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""vyjadření zájmu spuštěno kým""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-6923946-9687405,=,0.0,http://cmt_ru#op-8712218-3426393,"[""кем начато размещение ставок рецензента""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""přidělen recenzent administrátorovi""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-1541405-5409026,=,0.0,http://cmt_ru#op-5741507-4423016,"[""назначен администратором""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""meta-recenzent""]",[],"[""owl:Class""]",http://cmt_cz#c-4768517-7614612,=,0.0,http://cmt_ru#c-2009116-5703380,"[""Мета-Рецензент""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""recenze""]",[],"[""owl:Class""]",http://cmt_cz#c-5395109-0887878,=,0.0,http://cmt_ru#c-7626630-3082011,"[""Рецензия""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""označil konflikt zájmu""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-4503022-0671140,=,0.0,http://cmt_ru#op-1083402-1771371,"[""отметить конфликт интересов""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""přidán člen programového výboru""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://cmt_cz#op-3100859-0106878,=,0.0,http://cmt_ru#op-4655272-1850333,"[""кем добавлено""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""člen programového výboru""]",[],"[""owl:Class""]",http://cmt_cz#c-2078968-5732070,=,0.0,http://cmt_ru#c-8140011-4675339,"[""Член программного коммитета""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""uzavřít recenzi""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-4736258-3439701,=,0.0,http://cmt_ru#op-0248595-8765277,"[""закончил рецензию""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""nástroj pro přídělení příspěvků spuštěn kým""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-5846805-0359309,=,0.0,http://cmt_ru#op-4077641-6566492,"[""кем запущена программа назначения статей""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase786,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""umožnit virtuální schůzku konferenci""]",[],"[""owl:ObjectProperty""]",http://cmt_cz#op-3595147-3775493,=,0.0,http://cmt_ru#op-9639505-8922506,"[""разрешить виртуальную встречу""]",[],"[""owl:ObjectProperty""]",true,false negative
